"20462","Good morning mommy <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",0,FALSE,FALSE,"806473926352179200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 12:22:22 +0000 2016",NA,NA,"en",8,FALSE,"Cincinnati, OH","401854550","19. CINCY. I Aint FAT bihh I'm FLUFFY <U+30C4> In My OWN Lane, minding my OWN business 
#PINK 
#Naturalhair 
#BBW 
#LeoNation<U+264C>
#PRETTYGANG",TRUE,"Mon Oct 31 05:52:56 +0000 2011",37517,5819,2667,FALSE,NA,"JUICEY <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>","Central Time (US & Canada)","en",-21600,5393,"Queen_E_2U","US","United States","city","Cincinnati, OH",NA,NA,39.137038,-84.5398125,NA,NA,NA,NA
"20489","Good morning <ed><U+00A0><U+00BD><ed><U+00B8><U+0088> https://t.co/2PVCZySJwD",0,FALSE,FALSE,"806473960124805121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 12:22:30 +0000 2016",NA,NA,"en",42,FALSE,"Colombia","51446341","VENEZOLANO",TRUE,"Sat Jun 27 14:06:51 +0000 2009",54178,3253,14962,FALSE,NA,"<U+26A0> WILHELM<U+2757><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2>","Bogota","es",-18000,2475,"NotUrBussnsBtch","CO","Colombia","city","Bucaramanga, Colombia",NA,NA,7.144793,-73.132697,NA,NA,NA,NA
"20490","@BrightMoments @patz313 Good morning, girlies! Almost to the coffee part... :-) xoxo",0,FALSE,FALSE,"806473965111771136","BrightMoments","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Wed Dec 07 12:22:31 +0000 2016","806225650667450368","15999336","en",505,FALSE,"Under my house. With a rabbit.","18361333","Trophy wife (aka Breezy Slacker), former marine & current coffee achiever. Concussion Awareness Advocate #StopCTE <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> laurirottmayer",TRUE,"Wed Dec 24 17:30:57 +0000 2008",174826,8925,9145,FALSE,"http://www.rottitude.com","Lauri Rottmayer","Central Time (US & Canada)","en",-21600,7042,"LauriRottmayer","US","United States","city","Tulsa, OK",NA,NA,36.1093915,-95.913642,NA,NA,NA,NA
"20509","Good morning <U+2600><U+FE0F>",0,FALSE,FALSE,"806473986695720960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 12:22:36 +0000 2016",NA,NA,"en",34,FALSE,"337, Louisiana","268057125","I'm 6'5 & I Can Make You Laugh.",TRUE,"Fri Mar 18 02:15:02 +0000 2011",189576,10312,7913,FALSE,"https://www.snapchat.com/add/flyair_4","#BeardGang","Central Time (US & Canada)","en",-21600,2788,"FlyAir4","US","United States","admin","Louisiana, USA",NA,NA,30.937336,-91.4010085,NA,NA,NA,NA
"20529","Good morning from Amelia Island. Sometimes new opportunities take you to some beautiful places.… https://t.co/0K1UnIM8nA",0,FALSE,FALSE,"806474011848810496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Wed Dec 07 12:22:42 +0000 2016",NA,NA,"en",3,FALSE,"Wichita, KS","745502989","From Wichita, Kansas. Graduated from the University of Tulsa. Golf, Music, Family, Friends. I'm a salesman.",TRUE,"Wed Aug 08 16:24:00 +0000 2012",789,209,285,FALSE,"http://www.golfchannel.com","Hat_2_the_field","Central Time (US & Canada)","en",-21600,369,"Ben_C_Hatfield","US","United States","admin","Florida, USA",NA,NA,27.698682,-83.804475,30.58428156,-81.44503823,"https://www.instagram.com/p/BNt3Gk_gS96/","https://t.co/0K1UnIM8nA"
"20573","Good morning from #Vieques! https://t.co/DE7NGnheIb",0,FALSE,FALSE,"806474065699622912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 12:22:55 +0000 2016",NA,NA,"en",52,FALSE,"Vieques & Ceiba, Puerto Rico","93650532","Bike, Snorkel, Hike, Dive, SUP or Bio Bay tours we do it right! Only PADI 5 Green Star Center. Percent of all tours go to at risk youth programs on Vieques!!",TRUE,"Mon Nov 30 15:24:14 +0000 2009",14565,750,1793,FALSE,"http://www.blackbeardsports.com","BlackBeardSports","Quito","en",-18000,421,"BlackBeardSport","US","United States","city","Puerto Diablo, USA",NA,NA,18.1354765,-65.352719,NA,NA,NA,NA
"20594","Good morning #Merida! Sun will rise in 30 minutes (local time 06:23) #Sunrise #Photo #Photography [07.12.2016]",0,FALSE,FALSE,"806474094648709120",NA,"<a href=""http://www.twitter.com/photoschedule"" rel=""nofollow"">Photo Schedule Tweeter</a>",FALSE,"Wed Dec 07 12:23:02 +0000 2016",NA,NA,"en",181,FALSE,"Finland","4567387397","We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep",TRUE,"Tue Dec 22 11:53:15 +0000 2015",287849,142,0,FALSE,"http://www.owlkeep.com","PhotoSchedule","Midway Island","en",-39600,4,"PhotoSchedule","MX","Mexico","city","Mérida, Yucatán",NA,NA,20.941035,-89.623611,20.96667,-89.61667,NA,NA
"20612","Good morning all you crazy fucked up people",0,FALSE,FALSE,"806474122121318400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 12:23:08 +0000 2016",NA,NA,"en",1,FALSE,"Lincolnton, NC","433913515","Loyal Libra <U+264E> Brown eyed beauty  Numero Uno Lovin life Can't hold me down I like being on top Fuck em if they can't take a joke
ig:shortyrock704 sc:kx3smama",TRUE,"Sun Dec 11 05:35:17 +0000 2011",653,57,765,FALSE,NA,"Sexybrowneyes",NA,"en",NA,87,"SigmonTara","US","United States","city","Lincolnton, NC",NA,NA,35.4759665,-81.2480365,NA,NA,NA,NA
"20615","Good morning! Glamberts! Bom dia! https://t.co/5k5BnmeRO3",0,FALSE,FALSE,"806474131432730625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 12:23:11 +0000 2016",NA,NA,"en",4,FALSE,"Rio de Janeiro, Brasil","858257574",NA,TRUE,"Tue Oct 02 15:46:44 +0000 2012",5854,128,11584,FALSE,NA,"cecilia n.c.santos","Brasilia","pt",-7200,80,"CecilianazareC","BR","Brasil","city","Rio de Janeiro, Brasil",NA,NA,-22.9114215,-43.441578,NA,NA,NA,NA
"20621","@TeamHowe05 good morning<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2615>",0,FALSE,FALSE,"806474140899282944","TeamHowe05","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 12:23:13 +0000 2016","806448296222924800","1213181065","en",30,FALSE,"KensingtonGA/ChattanoogaTN","88224486","I'm a complicated person with a simple life..I dream with the sky, sing with the breeze, and smile with the rising sun. Mom,Wife,Nana<U+2764>   #ROLLTIDE",TRUE,"Sat Nov 07 17:03:19 +0000 2009",16506,1950,17405,FALSE,NA,"Dana <U+2728>","Alaska","en",-32400,2363,"DMicheleH","US","United States","admin","Georgia, USA",NA,NA,32.6782075,-83.1738665,NA,NA,NA,NA
