"73694","GOOD MORNING.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",0,FALSE,FALSE,"806622865990615040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:14:12 +0000 2016",NA,NA,"en",0,FALSE,"Jose Panganiban, Bicol Region","3238129163","player<ed><U+00A0><U+00BC><ed><U+00BF><U+0080>, ECE student<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1><ed><U+00A0><U+00BD><ed><U+00B3><U+00A1>, Soon to be a Engineer.<ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B3><U+0090><U+270F><U+FE0F>",TRUE,"Wed May 06 05:05:18 +0000 2015",188,57,130,FALSE,NA,"<U+30B8><U+30E7><U+30E0><U+30E9><U+30C6><U+30A3><U+30E9>",NA,"en",NA,149,"ratillajomari","PH","Republic of the Philippines","city","Las Pinas City, National Capital Region",NA,NA,14.4388285,120.995337,NA,NA,NA,NA
"73699","Good morning https://t.co/C7qxGiTJ2N",0,FALSE,FALSE,"806622871636185088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:14:13 +0000 2016",NA,NA,"en",4,FALSE,"<U+30ED><U+30B9><U+30B5><U+30F3><U+30C8><U+30B9>","160496724","<U+304A><U+91C8><U+8FE6><U+69D8><U+3067><U+3082><U+3042><U+308B><U+3081><U+3047><U+3057> …",TRUE,"Mon Jun 28 09:57:08 +0000 2010",8245,139,973,FALSE,NA,"<U+3044><U+3063><U+305B><U+30FC>","Tokyo","ja",32400,69,"is_1018","JP","<U+65E5><U+672C>","country","<U+65E5><U+672C>",NA,NA,34.78812,138.4508655,NA,NA,NA,NA
"73707","good morning accu-labers (@ Accu-Lab Medical Systems, Inc.) https://t.co/BhqA5yH1sx",0,FALSE,FALSE,"806622897502638083",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Wed Dec 07 22:14:19 +0000 2016",NA,NA,"en",4,FALSE,NA,"3090081378","snap: jessaesc",TRUE,"Mon Mar 16 16:25:59 +0000 2015",21530,441,9699,FALSE,"http://Instagram.com/jecember","jang","Krasnoyarsk","en",25200,397,"jessaesc","PH","Republic of the Philippines","city","Davao City, Davao Region",NA,NA,7.3175825,125.4432615,7.07800174,125.61517873,"http://fb.me/1slDbWPQF","https://t.co/BhqA5yH1sx"
"73755","Good morning <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0,FALSE,FALSE,"806623025978163200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:14:50 +0000 2016",NA,NA,"en",1,FALSE,NA,"2464284373","Ryan's <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",TRUE,"Sat Apr 26 07:55:22 +0000 2014",9562,377,1066,FALSE,NA,"CARA <ed><U+00A0><U+00BD><ed><U+00B2><U+009C>","Pacific Time (US & Canada)","en",-28800,231,"iamcarasinson","PH","Republic of the Philippines","city","San Pablo City, Calabarzon",NA,NA,14.0560155,121.320718,NA,NA,NA,NA
"73836","Good morning <ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>",0,FALSE,FALSE,"806623417415790592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:16:23 +0000 2016",NA,NA,"en",0,FALSE,NA,"2868792787","kinda sad, kinda dont care anymore",TRUE,"Tue Oct 21 10:25:48 +0000 2014",12349,827,4465,FALSE,NA,"<ed><U+00A0><U+00BE><ed><U+00B6><U+0084>","Urumqi","en",21600,571,"paulineeeee_","PH","Republic of the Philippines","city","Quezon City, National Capital Region",NA,NA,14.683012,121.0627355,NA,NA,NA,NA
"73887","Good Morning <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0,FALSE,FALSE,"806623516896292867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:16:47 +0000 2016",NA,NA,"en",10,FALSE,"Greenwich, London","1735469546","19|MSU-GSC|MARKETISTA|AGRIBUSINESS",TRUE,"Fri Sep 06 15:35:38 +0000 2013",12608,230,11327,FALSE,"http://www.instagram.com/nimrodantonio","Nim Rod","Beijing","en",28800,215,"AaNimrod","PH","Republic of the Philippines","city","Gen. Santos City, Soccsksargen",NA,NA,6.144298,125.1425275,NA,NA,NA,NA
"73900","Good morning.",0,FALSE,FALSE,"806623552631775233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:16:55 +0000 2016",NA,NA,"en",13,FALSE,"US: 10.756543,124.003220","127923432","LIVE WHAT YOU LOVE",TRUE,"Tue Mar 30 16:43:19 +0000 2010",84682,1738,1782,FALSE,"https://instagram.com/earlvandutosme/","Earl Van Dutosme","Pacific Time (US & Canada)","en",-28800,319,"earlvandutosme","PH","Republic of the Philippines","city","Cebu City, Central Visayas",NA,NA,10.3748325,123.846722,NA,NA,NA,NA
"73989","Good morning <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",0,FALSE,FALSE,"806623780248305664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:17:50 +0000 2016",NA,NA,"en",1,FALSE,"San Mateo, Calabarzon","2476427832","III•VIII•IIXIXVIII / FEU MNL",TRUE,"Sun May 04 05:38:23 +0000 2014",26105,456,19138,FALSE,"https://www.facebook.com/kenneth.julian.568","Julian","Pacific Time (US & Canada)","en",-28800,208,"KennethJulian08","PH","Republic of the Philippines","city","Cainta, Calabarzon",NA,NA,14.6067175,121.1242275,NA,NA,NA,NA
"73993","Good morning.<ed><U+00A0><U+00BC><ed><U+00BC><U+009E> @ Sasebo Naval Base https://t.co/Ptexut4EMZ",0,FALSE,FALSE,"806623792906850308",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Wed Dec 07 22:17:53 +0000 2016",NA,NA,"en",12,FALSE,NA,"526237593","<U+5B87><U+5B99><U+4EBA> https://youtube.com/channel/UC4ScS-ehEnDVHbrBMr-5gAg",TRUE,"Fri Mar 16 10:06:11 +0000 2012",20721,366,10311,FALSE,NA,"SyKt","Tokyo","ja",32400,715,"terminal_t","JP","<U+65E5><U+672C>","city","<U+9577><U+5D0E> <U+4F50><U+4E16><U+4FDD><U+5E02>",NA,NA,33.1963565,129.465492,33.16309516,129.7191226,"https://twitter.com/youknowbri/status/804079941231005696","https://t.co/Ptexut4EMZ"
"74046","Good morning https://t.co/LWPmt5ks8c",0,FALSE,FALSE,"806623926050689024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Wed Dec 07 22:18:24 +0000 2016",NA,NA,"en",99,FALSE,"Fuckadoo, Tasmania, Australia","16599623","I have an MBA and a BComp... I enjoy photography, make amazing mead, write like the divine wind & shit business strategy for breakfast. I am not a real pig.",TRUE,"Sun Oct 05 06:58:48 +0000 2008",74691,1987,17979,FALSE,"http://stevenclark.com.au","nortypig","Hobart","en",39600,69,"nortypig","AU","Australia","city","Hobart, Tasmania",NA,NA,-42.8347495,147.3735215,NA,NA,NA,NA
"741351","Good morning @yarratrams. It's like being in stowage on the titanic between mid and aft doors with water pissing in https://t.co/g4U24KyYr8",0,FALSE,FALSE,"806624100231675904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:19:06 +0000 2016",NA,NA,"en",29,FALSE,"Victoria, Australia","15631616","Head dietitian, Australian Institute of Sport (Australian National Darts Team)",TRUE,"Mon Jul 28 13:27:13 +0000 2008",3974,288,1414,FALSE,NA,"Skillsy","Melbourne","en",39600,360,"SkillsyOz","AU","Australia","city","Melbourne, Victoria",NA,NA,-37.9725665,145.0531355,NA,NA,NA,NA
"74237","Good morning!<U+2728>",0,FALSE,FALSE,"806624322630479873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:19:59 +0000 2016",NA,NA,"en",0,FALSE,"Olongapo City, Central Luzon","2687472522","I'm complicated but I'm worth it <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>",TRUE,"Mon Jul 28 13:06:48 +0000 2014",20376,1003,12048,FALSE,"http://instagram.com/imkylalala","<U+0628><U+0631><U+064A><U+063A><U+0632>",NA,"en",NA,383,"Dyaaankylers","PH","Republic of the Philippines","city","Olongapo City, Central Luzon",NA,NA,14.85885,120.340247,NA,NA,NA,NA
"74244","Good morning to all
Happy birthday Mama Mary love you
#aldub73rdweeksary",0,FALSE,FALSE,"806624337830682624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:20:03 +0000 2016",NA,NA,"en",1,FALSE,NA,"702876667992104960",NA,TRUE,"Thu Feb 25 15:23:51 +0000 2016",1769,193,1765,FALSE,NA,"lolita buenavista",NA,"en",NA,938,"lolitabuenavis2","PH","Republic of the Philippines","city","Quezon City, National Capital Region",NA,NA,14.683012,121.0627355,NA,NA,NA,NA
"74270","good morning <ed><U+00A0><U+00BD><ed><U+00B2><U+008C>",0,FALSE,FALSE,"806624390032945152","awesomejayss","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:20:15 +0000 2016","806059377467633666","1510068290","en",2,FALSE,"snapchat: kingjaysonn","1510068290","fall seven times, stand up eight.",TRUE,"Wed Jun 12 09:57:36 +0000 2013",5438,2451,19354,FALSE,"http://Instagram.com/awesomejays","King Jayson",NA,"en",NA,583,"awesomejayss","PH","Republic of the Philippines","city","Mandaluyong City, National Capital Region",NA,NA,14.5847555,121.0392605,NA,NA,NA,NA
"74277","Good morning!<ed><U+00A0><U+00BC><ed><U+00BC><U+009E>",0,FALSE,FALSE,"806624411159670784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:20:20 +0000 2016",NA,NA,"en",0,FALSE,"Olongapo City, Central Luzon","2687472522","I'm complicated but I'm worth it <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>",TRUE,"Mon Jul 28 13:06:48 +0000 2014",20376,1003,12048,FALSE,"http://instagram.com/imkylalala","<U+0628><U+0631><U+064A><U+063A><U+0632>",NA,"en",NA,383,"Dyaaankylers","PH","Republic of the Philippines","city","Olongapo City, Central Luzon",NA,NA,14.85885,120.340247,NA,NA,NA,NA
"74283","Good morning!",0,FALSE,FALSE,"806624420273917952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Wed Dec 07 22:20:22 +0000 2016",NA,NA,"en",1,FALSE,"Tuguegarao City, Cagayan Valley","1326491460","IG: itsbiatchhere // FB: clemente.jaycel",TRUE,"Thu Apr 04 08:59:03 +0000 2013",2564,203,634,FALSE,NA,"BITCHY <ed><U+00A0><U+00BD><ed><U+00B2><U+0081>","Arizona","en-gb",-25200,192,"biatchyjays","PH","Republika ng Pilipinas","city","Lungsod ng Tuguegarao, Rehiyon ng Lambak ng Cagayan",NA,NA,17.5998675,121.7674675,NA,NA,NA,NA
"74313","Good morning",0,FALSE,FALSE,"806624488456491008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed Dec 07 22:20:39 +0000 2016",NA,NA,"en",5,FALSE,"Quezon City, Philippines","2765191850","God gave me a lot of hair, but not a lot of height",TRUE,"Mon Aug 25 03:57:23 +0000 2014",33588,746,27421,FALSE,"http://www.facebook.com/alyssa.delacruz.9066","Alyssa Delacruz <U+2728>","Hong Kong","en",28800,392,"alaysuuuuuuuh","PH","Republic of the Philippines","city","Quezon City, National Capital Region",NA,NA,14.683012,121.0627355,NA,NA,NA,NA
