"14645610","Good morning everyone, here's a recap of yesterday's #RSGB headlines, brought to you from https://t.co/f8rkB9pJAP:",0,FALSE,FALSE,"806784395528912896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Dec 08 08:56:03 +0000 2016",NA,NA,"en",229,FALSE,"United Kingdom","112995817","Road Safety GB represents road safety professionals across the UK. Follow us for announcements, news, events & more. Supported by Jenoptik Traffic Solutions UK.",TRUE,"Wed Feb 10 10:42:52 +0000 2010",8636,14583,138,FALSE,"http://www.roadsafetygb.org.uk/","Road Safety GB","London","en",0,393,"Road_Safety_GB","GB","United Kingdom","city","Norwich, England",NA,NA,52.641483,1.2730815,NA,NA,"https://s.m-w.com/2f9Ewxv","https://t.co/f8rkB9pJAP"
"146463","@RiotSunset Good morning and good night ~ Have a great time! https://t.co/BfJgkhSJnz",0,FALSE,FALSE,"806784399488389120","RiotSunset","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Dec 08 08:56:04 +0000 2016","806783684309196801","275790517","en",16,FALSE,"Vancouver, Canada","1104182144","Games/anime, absurdity/cheek, tangents, cooking, fùtbol, against fascism. Nerdier than nerd husbando. Linguistics MA, Tutor/Editor. Tweets are mine. Art is not.",TRUE,"Sat Jan 19 17:10:50 +0000 2013",106222,422,167040,FALSE,NA,"<ed><U+00A0><U+00BC><ed><U+00BE><U+0084>Mari Fishmas<ed><U+00A0><U+00BC><ed><U+00BE><U+0084>","Pacific Time (US & Canada)","en",-28800,1396,"GoldStarMarimo","CA","Canada","city","Richmond, British Columbia",NA,NA,49.1742415,-123.1308365,NA,NA,NA,NA
"146525","<U+2744><U+FE0F>Good Morning <U+2603><U+FE0F><U+2744><U+FE0F> #rakbcn #fashionsalamanca #travel #familytrip #holidays #cold #happylife… https://t.co/wTXyNiOnJ3",0,FALSE,FALSE,"806784558968369152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Dec 08 08:56:42 +0000 2016",NA,NA,"en",48,FALSE,NA,"528569014","Estilista-Asesora de Imagen Blogger.                 Comunity Manager                                                <U+2B50><U+FE0F>Salamanca-Barcelona-Madrid <U+2B50><U+FE0F>",TRUE,"Sun Mar 18 14:43:04 +0000 2012",2062,701,404,FALSE,"http://www.RAKBCN.com","Rak","Ljubljana","es",3600,1654,"rakbcn","FI","Finlandia","city","Kolari, Suomi",NA,NA,67.2883735,24.205622,67.3333,23.8,"https://s.m-w.com/2f9Ewxv","https://t.co/wTXyNiOnJ3"
"146577","Good morning @KezCobb @radioverulam @emilyallywalls @jonesmat",0,FALSE,FALSE,"806784669404438529","KezCobb","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Dec 08 08:57:09 +0000 2016","806784028762222593","287246747","en",128,FALSE,"Hertfordshire, UK","2917651271","Tg #greentea Wellness reinvented #GreatTasteAward organic hot brews. #British chilled brews, delish with a bit of go go! Try NEW #tasty Tg e-Shop open #drinktg",TRUE,"Fri Dec 12 13:57:21 +0000 2014",6353,7247,6750,FALSE,"http://www.DrinkTg.com","Tg green tea","London","en",0,4443,"DrinkTg","GB","United Kingdom","city","Kings Langley, East",NA,NA,51.7123415,-0.4571265,NA,NA,NA,NA
"146589","@feline4 @HowardDonald @honoria_bernier @BothofIlse @YasminHartley74 good morning xxxxxx",0,FALSE,FALSE,"806784691105734656","feline4","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Dec 08 08:57:14 +0000 2016","806767339291054080","54363258","en",56,FALSE,NA,"2815502971","I Love @takethat,@thescript,@coltonavery, @duranduran @westlife<U+2764> @GaryBarlow,@theScript_Danny @thescript @coltonavery  @JamesArthur23,@shanelynchlife all follow",TRUE,"Wed Sep 17 19:54:39 +0000 2014",31288,2566,19945,FALSE,NA,"Maria José Fragata",NA,"pt",NA,2005,"maria_fragata","PT","Portugal","city","Loures, Portugal",NA,NA,38.8578595,-9.158211,NA,NA,NA,NA
"146598","Good morning peeps <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+263A><U+FE0F>",0,FALSE,FALSE,"806784700073185280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Dec 08 08:57:16 +0000 2016",NA,NA,"en",65,FALSE,"England, United Kingdom","134567630","<U+2764> @Rihanna #DWT 17/06/13 @BritneySpears #POM 28/12/14 Disney,Big Bang Theory <U+2764><U+FE0F>.Trying to survive my mental health! I'm on a weight loss journey 41lbs lost",TRUE,"Sun Apr 18 20:22:27 +0000 2010",25168,1443,3170,FALSE,NA,"Kelly-Marie DisRih","London","en",0,1379,"msellie17","GB","United Kingdom","city","Wantage, England",NA,NA,51.5888575,-1.4250895,NA,NA,NA,NA
"146626","@maymc21 good morning Mary <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><U+2618><U+FE0F>",0,FALSE,FALSE,"806784746722238464","maymc21","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Dec 08 08:57:27 +0000 2016","806784143090597888","412247235","en",45,FALSE,"kirkcaldy<U+E110>","200254524","Tell bad jokes so if you don't like silly don't follow.hate Tories.Season ticket holder Celtic Park 407. northern soul. RFC best left dead HH",TRUE,"Fri Oct 08 20:53:37 +0000 2010",61853,13319,142,FALSE,NA,"<U+E110>John Connell<U+E110>","Casablanca","en-gb",0,12708,"celticjohn67","GB","United Kingdom","city","Edinburgh, Scotland",NA,NA,55.9431955,-3.2030085,NA,NA,NA,NA
"14665510","@hellaf7 good morning Helen <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><U+2618><U+FE0F>",0,FALSE,FALSE,"806784823293448193","hellaf7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Dec 08 08:57:45 +0000 2016","806783441312182272","147730628","en",45,FALSE,"kirkcaldy<U+E110>","200254524","Tell bad jokes so if you don't like silly don't follow.hate Tories.Season ticket holder Celtic Park 407. northern soul. RFC best left dead HH",TRUE,"Fri Oct 08 20:53:37 +0000 2010",61854,13319,142,FALSE,NA,"<U+E110>John Connell<U+E110>","Casablanca","en-gb",0,12708,"celticjohn67","GB","United Kingdom","city","Edinburgh, Scotland",NA,NA,55.9431955,-3.2030085,NA,NA,NA,NA
"146665","Good morning",0,FALSE,FALSE,"806784845250580480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Dec 08 08:57:51 +0000 2016",NA,NA,"en",779,FALSE,"Delaware ","15549109","http://NerdAtTheCoolTable.Com #GemFactory Founder | Church For The Wild Podcast Co Host | Creative Consultant |  Assist Leader  | Contact: NerdNash@Gmail.Com",TRUE,"Wed Jul 23 00:40:06 +0000 2008",221958,46673,10448,FALSE,"http://www.NerdAtTheCoolTable.com","Nerd Nash","Eastern Time (US & Canada)","en",-18000,17232,"NerdAtCoolTable","US","United States","admin","Delaware, USA",NA,NA,39.1450235,-75.3864605,NA,NA,NA,NA
"14671210","Good morning #HerMentality",0,FALSE,FALSE,"806784931460358144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Dec 08 08:58:11 +0000 2016",NA,NA,"en",45,FALSE,"Mmabatho, Mafikeng - Jozi","126650371","I Run @MadameInc_ • @TheWordTheLook Founder & Producer • Marketing Pro • Certified Stoner • Art Lover • Poetess • Mokone",TRUE,"Fri Mar 26 15:08:03 +0000 2010",68661,2553,279,FALSE,"http://facebook.com/mablomo","Rolling Stoner","Greenland","en",-10800,1806,"MadameMablomo","ZA","South Africa","city","Johannesburg, South Africa",NA,NA,-26.2761385,27.968098,NA,NA,NA,NA
